SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,1.3248143334965672,43,0,2.9889121685630684,29545.446455271893,12,0,1,0,1.0
0,0.11625231059846,71,0,29.13645371906798,2953.337828186348,16,0,1,0,2.0
0,0.2601463844423715,40,0,0.5418276593491013,3375.939967246515,9,0,0,0,0.0
0,8.089585251762863,65,0,2.1377910221307865,2180.0729927548373,14,1,1,0,1.0
0,0.2480898037771613,33,0,21.78881228253283,19918.30829858478,11,0,2,0,0.0
0,3.134783783873024,52,0,0.4900707150869478,7523.389294646136,9,0,0,0,1.0
0,2.8595563872502123,40,0,3.780840741522794,4908.244523539567,11,0,0,0,0.0
0,0.0769928683334884,36,0,11.08861206800929,4908.244523539567,7,0,1,0,2.0
0,0.2106755177461036,35,0,0.4525590357232011,4908.244523539567,10,0,0,0,1.0
0,2.945765078521005,36,0,0.0284665548480512,2930.2741065682076,7,0,0,0,1.0
1,1.7887169916265635,55,0,2.371194042185331,14869.4412146608,8,0,1,0,1.0
0,3.0416745552965856,68,0,46.559267143092875,3375.1786899212166,2,0,2,0,1.0
0,0.2937268815460115,67,1,0.2927076968137427,2045.235266202345,11,0,1,0,0.0
1,2.5226625753985994,25,0,14.07948452612214,4396.0403549927405,10,0,0,1,1.0
0,0.006370899099804,25,0,9.198902514447267,4908.244523539567,9,0,2,0,0.0
1,0.0124735833985775,42,0,7.277233837992371,5508.707428596712,9,0,2,0,2.0
0,3.934083846422709,97,0,0.1500137300422052,8315.308534722128,14,0,0,0,1.0
1,4.650112882813483,51,0,13.918604163157944,23889.109185232333,11,0,1,0,1.0
0,0.2259081826993146,44,3,52.99581305123364,4908.244523539567,9,0,1,0,0.0
0,0.2939046266817937,80,0,0.7455661811537958,4908.244523539567,10,0,0,0,1.0
1,0.1983054139569567,69,0,1.5708591559634786,2477.0751930255224,3,0,1,0,0.0
0,0.5598589138209151,60,0,21.390027107668153,8080.852917010268,6,0,1,0,0.0
0,0.0582373538222179,73,0,0.4147825072107737,5589.345011493105,10,0,0,0,2.0
0,0.0732284360702107,61,1,3.942048520908988,4908.244523539567,11,0,2,0,2.0
1,0.4671268328046192,55,0,10.28290257172626,5791.477977309335,7,0,2,0,0.0
0,1.7079534375662189,57,0,1.7608438538659272,9592.106219552,7,0,1,0,0.0
0,0.6152897805029028,53,0,39.10788416582302,5028.036691824716,10,0,0,0,0.0
0,0.2872602045029394,53,1,1.9830397377060889,4497.304945984807,5,0,2,0,1.0
0,0.0754927552729101,59,5,14.561646458285551,8230.932235791899,10,0,0,0,1.0
0,0.230199334848031,34,0,4.689137243232604,5199.684559950642,6,0,1,0,0.0
0,0.3432448003112265,58,0,14.60626951149035,5777.032025962852,5,0,0,0,2.0
0,1.2928837449348871,34,0,1.0335916219087191,9129.252344704671,7,0,1,0,1.0
0,0.0381009607910542,49,0,0.7336067966757246,1737.5014692995792,10,0,1,0,1.0
1,0.0346080347073895,33,1,63.34655503561913,5287.138328418135,11,0,0,0,0.0
0,4.487351101689457,80,3,0.9355458732264744,1409.1139931929729,11,1,0,0,1.0
1,3.583073300041493,54,3,3.661736264773901,29351.212334291467,9,0,1,0,0.0
0,2.635159948188011,65,0,13.678925712667215,3427.7858617229867,7,0,3,0,0.0
0,1.2671991425182374,65,0,2.285561607754772,8984.887286335877,12,0,1,0,0.0
0,3.930840844423912,63,0,7.829415647393405,4298.0774197755745,9,0,2,0,0.0
0,5.900786828327826,81,0,0.1559148258955906,4908.244523539567,7,0,1,0,1.0
0,0.1528424771889074,56,0,0.2833590942446742,2545.1050850761494,7,0,1,0,2.0
0,1.4518846018235148,61,0,2.2555843490761065,2533.9330586040537,6,0,2,0,1.0
0,0.2295793228422292,58,10,13.711360160734484,1427.1966466923843,11,0,1,0,1.0
1,0.6121270126327496,55,0,0.1141458106961471,4862.1632884922155,9,0,0,0,0.0
0,0.3703878079980224,50,2,7.168150313639527,19078.57091797732,6,0,2,0,1.0
0,6.192019512583319,39,0,1.6170119937778096,3374.760240896337,3,4,1,0,0.0
0,3.060497228729983,34,0,3.2283010067592968,2924.8205741106703,5,0,3,0,0.0
0,7.815852702864467,57,1,6.843080479581926,3134.1761440701503,7,3,0,0,0.0
0,1.729489722317381,39,0,0.2216742094125919,5658.313644964735,9,0,2,0,1.0
0,2.3963076809954305,59,0,1.2954755915034508,3672.455286903301,9,0,3,0,1.0
0,1.9744272471346629,78,0,18.222566994171032,5383.740253315015,7,0,3,0,1.0
0,0.0403396042870372,43,0,7.239898835534317,4768.510045027705,5,0,1,0,1.0
0,2.1064946742791117,33,2,34.157594772199126,20122.13280709794,2,0,0,2,1.0
0,4.285879037969227,46,0,4.266726955197704,3400.4164979912484,9,0,2,0,0.0
0,1.8032709180618751,57,0,0.1216265390879002,4908.244523539567,6,0,1,98,1.0
0,0.0399972663140505,61,0,0.373215542026882,10694.11558958654,6,0,2,0,1.0
1,3.1296303190480983,40,0,2.618400875965001,4908.244523539567,4,0,1,0,1.0
0,1.323384048366074,43,0,1.1837866243605095,1563.5217433872965,10,0,1,0,1.0
0,1.3400987644296716,39,3,0.05582773636291,5274.262219440625,7,0,2,1,2.0
0,3.3389742522355808,74,0,0.8828491990948183,24688.823780861974,13,1,0,0,0.0
0,3.135515740880387,29,0,80.17351997703726,7447.650848775224,8,0,0,0,1.0
0,0.7532223450901182,59,0,12.746316392741216,3521.401170263295,5,0,1,0,1.0
0,5.430503512385069,45,0,2.961949029043564,4019.8127477532257,5,0,0,0,3.0
0,0.0991622198178209,58,0,37.07948223656105,2113.783318931832,11,0,0,0,0.0
0,0.0188808375962313,44,0,7.672213675362975,1975.917719937191,7,0,0,0,0.0
0,2.5302133182300213,32,0,4.060794922924585,3204.941886575361,7,0,2,0,1.0
0,0.4509168337637775,59,0,3.644654375612876,1721.312943222089,10,1,1,0,0.0
0,0.0779344642318451,44,0,2.7305025742997326,2708.5585686283453,10,0,0,1,1.0
0,4.33597896287918,61,0,1.2137364145850242,3547.432953810761,6,0,1,0,0.0
0,0.7523104292889348,57,0,12.485773402924996,4908.244523539567,5,0,1,0,0.0
0,4.374897137978238,83,7,0.3522173901613528,3522.146775931248,11,0,1,2,1.0
0,2.747583579397675,18,0,71.54840384861947,12007.41596748015,13,0,2,0,0.0
0,4.48398302433444,54,0,0.1543781126532906,4908.244523539567,7,0,0,0,1.0
0,2.8523214400280876,68,4,1.870946595777769,5489.504266247458,7,0,1,0,0.0
0,0.1215405264071358,81,0,40.84506053133508,4908.244523539567,11,0,0,0,0.0
0,0.0650154347081452,40,0,0.8639212661487746,3435.8366047567706,5,0,1,0,1.0
0,0.2112889051284554,35,2,0.2948747667148926,3368.8116166467285,10,0,1,0,0.0
0,3.8824683218932226,22,0,18.80827374363534,2010.453651439543,6,0,3,0,0.0
0,5.18442064899668,34,0,1.6865956113090437,10670.56610512702,11,0,0,0,0.0
0,1.3035490413398068,60,0,0.5274613060235571,7505.340535684072,5,0,3,0,0.0
0,1.0454655795973982,77,0,7.536948687849295,5202.478049133394,11,0,0,0,1.0
0,2.3731678048156346,66,0,0.7478399020199044,7310.504199633966,7,0,2,0,0.0
0,1.064036278416631,83,0,0.5791643968214202,5207.209272764953,7,0,2,0,0.0
0,0.3026563282964545,72,0,30.79567328784685,4324.059464800026,6,0,0,0,1.0
0,2.6829802503697247,21,1,0.1951887155674952,3594.7056857103,10,3,0,0,0.0
0,0.4527186377054294,46,0,0.1185445011645012,4212.000945041357,8,4,1,0,0.0
0,4.6934363553841925,49,0,2.4870955398585264,4321.846458503722,7,0,1,1,0.0
0,3.539655703756963,65,0,0.3867445239701688,5081.74296317726,13,0,1,0,0.0
0,2.175356359580872,41,0,1.7895645138798086,1389.075161549435,7,0,2,0,2.0
1,1.8885672473711,38,0,0.5965141550429859,1587.0565172021504,4,0,0,0,0.0
1,0.2418932425198171,44,0,0.4453750589755147,11509.58025443388,7,0,2,0,0.0
0,0.7590451180634092,54,0,4.874742506235034,10916.718506112176,4,0,0,0,0.0
0,1.2288038122156857,54,0,45.65077196709951,5455.079355792479,7,0,0,0,0.0
0,0.4432870370801413,39,0,15.593374635348834,9079.010252006789,5,0,1,0,0.0
0,0.5981559841012724,51,0,5.668107794214336,7341.727061891554,8,0,1,0,0.0
0,2.658031318360329,42,1,124.0182987990762,21398.078015479103,12,0,3,98,2.0
0,1.695192780964183,61,0,8.724565469672772,4908.244523539567,5,0,0,0,0.0
0,0.7629561054970093,24,0,6.091281213455987,9507.227333377394,8,1,3,0,1.0
0,0.1783714762144669,44,0,0.3668171395588529,11679.0998322183,10,0,0,0,0.0
0,2.2823590426926295,63,0,1.0774447021195412,4470.328611209975,7,0,0,0,0.0
0,0.024794397225022,40,0,1.0261149874672133,8857.178017814751,9,0,2,0,1.0
0,0.3742928895344849,59,0,0.4773573274081121,15027.42832410372,3,0,3,0,0.0
0,1.8753967376040317,69,0,93.5345160549816,10033.449429944803,9,0,0,0,2.0
0,0.0612530810009007,65,0,6.576429229322371,4204.099950944319,8,0,0,0,0.0
0,4.0803385242369,64,0,12.028205101916123,4908.244523539567,8,0,0,1,1.0
0,1.952364282367553,45,0,93.25441992260234,8346.167110851924,6,0,0,0,0.0
0,0.0091490972098142,46,0,0.3964689018201107,4908.244523539567,6,0,0,0,1.0
0,2.209492747538401,59,0,0.1431666264625156,4908.244523539567,8,0,0,0,1.0
0,2.561669665106028,34,0,14.21927679908124,2461.097243113703,10,0,3,0,2.0
0,0.1015887340629649,42,0,0.311063377971749,6366.111533598577,6,0,2,0,0.0
0,3.173447526253063,50,1,13.396172919496044,2387.925425172407,8,0,2,0,1.0
0,5.1001982826029,50,0,4.771575343383559,9276.343234874408,14,0,0,0,1.0
0,5.292553451304997,69,8,0.3656875289536584,3214.379971020564,8,0,1,0,0.0
0,0.0144932671391879,61,0,3.041909565738378,20396.645758246235,4,0,2,0,1.0
0,1.4867804599346135,51,0,0.122883979088241,4908.244523539567,7,0,1,0,0.0
0,0.7725736907456857,60,0,2.085879549528807,4908.244523539567,7,0,1,0,1.0
0,2.504217526957315,43,0,4.225939485737198,4346.174113712232,11,0,3,3,0.0
0,0.0159214208609253,42,0,156.8834686973328,4908.244523539567,11,0,0,0,1.0
0,5.6982306460031005,43,0,57.05898517459129,4908.244523539567,5,0,0,0,3.0
0,2.8057024495177236,53,0,0.4289787722814187,4206.709353012058,9,4,1,0,0.0
1,0.481805925676648,37,0,11.094702713076527,3500.0946098255035,6,0,1,0,1.0
0,0.7740774460752696,37,1,50.47215532019022,2895.4862464061903,9,0,1,1,1.0
0,0.0756209134102676,43,1,1.8746430345013445,5230.544601791534,8,0,0,0,0.0
0,5.50394612116198,86,0,1.488366975820739,4522.2942921403255,10,0,1,0,1.0
0,3.898906461136717,29,1,1.204081377991456,4908.244523539567,5,0,1,0,1.0
0,0.9330948000825988,72,3,1.8956763542369597,1607.6793698211654,7,0,2,0,0.0
0,2.034174412802849,56,0,0.1156848109012577,3580.334246632519,8,0,0,0,2.0
1,4.0458031523224145,56,0,9.43392569375967,4908.244523539567,6,0,0,0,1.0
0,0.2936506909297972,56,1,9.395603958143733,3145.3455995507743,4,3,0,0,0.0
0,5.592589996405728,54,0,3.6215061867035296,5541.307100400392,7,0,2,0,0.0
0,0.6725995100958668,48,0,0.0415518452253417,20403.187778354753,9,0,1,0,0.0
0,0.7558458535921597,42,0,0.4605151773348709,31754.1651228857,8,0,2,0,1.0
0,5.178674292411884,34,0,3.9528253599553342,4908.244523539567,10,0,1,0,0.0
0,6.5926631908185405,43,0,0.7050425255882203,4281.239149805914,12,0,0,0,0.0
0,1.324019723137304e-05,53,0,0.184798246737843,1445.574661580327,15,0,0,0,2.0
0,0.0541982510287842,59,3,0.1998500516322039,4399.851838840207,8,0,0,0,2.0
0,0.8172251776799317,28,0,19.14288703926553,2644.640325652302,7,0,0,0,1.0
0,3.8083847084390934,51,5,0.8011424756123579,4927.736637133527,9,1,0,0,0.0
0,0.071010038919041,69,0,0.5124342325195487,5049.056364919926,9,0,3,0,1.0
1,0.4230438743858353,51,0,0.1102013874677106,4882.683024652101,8,0,0,0,0.0
0,0.0286538201874894,56,0,3.830547436946105,4908.244523539567,9,0,1,0,1.0
0,0.6589679428675248,54,0,1.2206146112584162,3432.591633591781,6,0,1,3,0.0
0,4.341921221028839,56,0,0.0466818036185905,6190.36018130111,11,1,1,0,1.0
0,0.0041883310540989,61,0,1.4591376894069723,6046.037202891962,9,0,1,4,0.0
0,0.7493159395342055,37,0,62.74302640835082,5331.390500495631,9,0,2,0,0.0
0,1.3680330148867013,54,0,1.1645463081247247,8254.673220397393,13,0,0,0,4.0
0,1.697518972982244,42,0,0.1192644530479083,1095.8753496818097,6,0,0,1,2.0
0,0.7324520169493142,40,0,86.14184331117558,2292.5597659206674,7,0,3,0,1.0
0,0.915937408937042,63,0,108.00950923505582,3555.8012593177,10,0,1,0,3.0
0,0.0012135506009618,41,0,0.9421048848192968,3506.6997410110507,10,0,1,0,0.0
0,0.4073660341025223,47,0,21.69228882108783,7969.310848856398,9,0,1,0,0.0
0,2.1373515084110637,39,1,3.4853204619539837,4796.0964759051585,4,0,1,0,0.0
0,2.8638016987029424e-05,58,0,0.9061353903299584,4908.244523539567,10,0,2,0,1.0
0,1.2467987546001564,68,0,0.1775467044765705,4137.988982402359,11,0,0,0,0.0
0,1.794212106938211,52,3,9.939721324741996,4854.207879505363,2,0,0,0,1.0
0,2.2096779415095886,35,1,7.263973904935187,7061.159715360324,13,0,0,0,0.0
0,0.2964758631940857,28,1,16.207015223068126,5396.077797410165,9,3,0,0,1.0
0,2.5931982600544803,41,3,0.9828909869107344,2440.2651300480184,13,0,3,0,0.0
0,2.302264235336702,60,1,27.65959610710499,4104.136200492359,10,0,4,0,0.0
0,0.0073973027944116,51,0,2.8062006295842816,4908.244523539567,8,0,0,0,1.0
0,0.0001568049917696,45,0,753.1928696039342,3746.48616802708,6,0,0,0,2.0
0,5.192331326301637,33,0,0.42466813471539,11697.083328812048,6,1,0,0,1.0
1,0.7643239747655572,53,0,0.1086118014008392,10535.390186217168,8,0,4,0,0.0
0,0.4348692583448449,50,4,0.4830437651678057,13694.090522503846,9,0,0,0,2.0
0,2.610600806657009,53,4,1.4725209699935264,9069.47284760332,13,0,1,0,0.0
0,0.1250557861182191,56,0,0.6366074983006142,4908.244523539567,12,0,2,0,3.0
0,0.0203386874147938,42,0,0.2063179105556525,876.3383769894766,9,0,1,0,1.0
0,7.014751894526544,64,0,11.658027117087633,5913.293778704519,10,0,1,0,1.0
0,4.10409170354049,41,0,0.7114478256472295,5029.5395178432345,5,0,2,0,2.0
0,0.7402003739473008,23,0,0.2014782438428715,3235.3780720844447,3,0,0,0,1.0
0,0.8615115772305032,36,0,0.6266693135482048,10393.85102045683,11,0,0,0,1.0
0,0.8887625040839976,39,0,0.6285017657062743,1345.968874876328,11,0,1,0,0.0
0,4.912319847254838,56,0,0.0347002556760463,4891.453349104449,5,0,1,0,0.0
0,4.7628989162247555,47,0,1.1369282979892466,4908.244523539567,4,0,0,0,3.0
0,7.5185803139172815,42,0,2.084128261039113,3306.448542104143,8,0,1,6,1.0
0,3.2873262377202965,55,0,3.0757431629278003,3019.8750389680818,6,0,2,0,1.0
0,0.0224684105130716,71,1,2.6552580566857977,3470.0248144041734,8,2,1,0,1.0
0,5.555133489074669,30,0,0.0193190615829477,2965.0919509544383,7,0,2,0,3.0
0,2.487257834389659,56,0,0.136340472405101,3276.313978714166,8,0,1,0,2.0
0,0.2928723131945237,49,0,2.0457665455244194,27021.013127967573,7,0,2,0,2.0
0,0.0262537786748472,37,0,0.754892030329472,4125.971480984451,10,0,1,0,3.0
0,0.6408794579714866,26,3,0.4871655475710601,4908.244523539567,11,0,0,0,2.0
0,0.3713993775341415,77,0,1.4898981453925286,11878.996754067291,5,3,2,1,0.0
0,1.8037879499778864,63,0,3.722433404206623,11139.59781160046,8,0,0,0,0.0
0,0.0169471928375195,83,1,0.3319096925185951,11953.276796812208,10,0,0,0,1.0
0,8.93713143746785,44,0,0.0797796834054613,2802.7998079491126,6,0,1,1,0.0
0,4.398461664759255,54,0,3.74176818631043,1574.5010430889556,8,0,0,0,0.0
0,0.3440080709132246,40,0,3.6439830499342,5992.431646914495,8,0,0,0,1.0
0,4.497514551803961,55,0,7.966116740426994,4908.244523539567,5,0,0,0,0.0
0,1.1697244686073325,56,0,3.3471656883418266,8638.1551136642,6,0,0,0,1.0
0,0.0181092149059795,53,0,15.542851535617295,9967.246690212029,11,5,2,0,1.0
0,0.1771051294378339,65,0,403.3994201376158,14434.825621495056,5,0,1,0,0.0
0,2.9044760462581474,34,0,0.7824656221767309,5954.454975367513,7,0,0,0,1.0
0,0.0170807717935193,43,0,6.889911379423825,9029.189541538934,5,0,1,0,0.0
0,0.299468112443648,65,0,15.087681924372289,6501.063072413997,10,1,1,0,0.0
0,2.5288972599661226,32,1,1.8571917009398045,3719.243878180449,3,0,1,0,2.0
0,0.1562503176222189,44,0,5.55246286645367,6203.70708142585,6,0,1,0,0.0
0,0.148782955667317,84,0,2.9410540197432273,4908.244523539567,10,0,4,0,0.0
0,0.6878352263451791,49,0,2.4588352245199436,862.775344159667,6,4,0,0,1.0
0,0.0731868212312989,38,0,251.73368241225432,4908.244523539567,5,0,0,1,0.0
0,8.240894489001504e-05,100,0,2.281526407933043,7134.978476721541,9,0,0,0,3.0
0,4.744615110858326,44,0,0.2267633149781279,3975.2195140562512,11,0,1,0,0.0
0,2.476603097329477,41,0,2.4387729362776436,5360.182071592284,6,0,0,0,1.0
0,0.423455974829438,100,0,2.3789187883854273,10783.449770160823,6,0,0,0,0.0
0,1.0633001613174484,54,1,0.1979247255698621,4908.244523539567,9,9,0,0,3.0
0,1.870497955055096,72,0,0.0353875399725301,3010.531211263421,6,0,1,0,0.0
0,4.1106849974128465,53,0,0.1714493351119029,2334.8536697117484,9,0,1,0,2.0
0,3.9040853563241953,52,0,0.9832902650770694,24904.371604379376,10,0,2,0,0.0
0,0.0914814074138736,63,0,1.2025027526822445,3781.708051183377,6,0,2,0,4.0
0,1.208996202253756,37,0,5.4694739738522875,10983.881580889289,10,0,1,1,0.0
0,1.2395610016910368,48,0,1.678284017619432,1844.725513806905,11,0,1,0,0.0
0,0.0038346161786003,25,0,7.309374314488695,7858.747273538029,10,0,2,0,0.0
0,1.7911771326596746,59,0,2.347794164295503,4479.08254734108,8,1,2,0,0.0
0,6.146544725796938,72,0,0.251641699666589,8082.110025083004,8,0,1,0,0.0
0,6.3316381283163325,57,0,0.2385497281357456,7454.55321294235,9,0,1,0,2.0
0,0.0031173991294462,84,0,4.958957546518898,6272.796657758193,7,0,0,0,1.0
0,2.2089580027711593,54,0,0.2402919098679249,4908.244523539567,6,0,1,0,0.0
0,9.670174528603056e-05,48,0,2.449550839072538,3742.6474862611017,8,0,2,0,2.0
0,0.8320898348057206,56,0,28.43959639881295,2347.5674534863247,10,0,1,0,1.0
1,4.8107982532562605,47,0,16.47743076748233,6367.2164644385475,6,0,1,2,0.0
1,0.0894847752930242,57,0,0.139771800074083,6135.955191336246,8,0,1,0,0.0
0,2.9421217891518276,49,0,9.403145723195522,2802.5935842064455,5,0,0,0,1.0
0,1.4788935379933263,26,0,2.6544420277643512,4436.223375228993,11,2,2,0,0.0
0,7.06312787081827e-06,26,0,2.4901942269003623,4908.244523539567,5,0,1,0,0.0
0,0.944138262946014,57,1,2.4211802366324826,9922.8020437736,8,0,1,3,0.0
0,6.432386700741176,52,0,1.6460420610761697,2106.221304145979,5,0,3,0,0.0
0,5.839903846935547,71,0,0.3947976445412703,2692.700461464701,17,0,0,0,0.0
0,0.1711406774024279,47,0,0.0524310339364458,13694.346644896545,8,0,0,10,1.0
0,0.7257428273732874,47,0,1.9352653964327111,1515.2002976911974,6,0,1,0,0.0
0,0.0088603528623466,52,1,0.3259980504396124,6327.0372351394135,11,0,0,0,0.0
0,1.3886443277917857,60,0,14.700302219973835,3145.0828200936703,8,0,0,0,1.0
0,0.461572379989258,71,0,0.1208574195976839,6180.105518823214,13,0,0,0,1.0
0,4.185038217958853,54,0,44.47656113521047,6626.46508277748,7,0,0,0,0.0
0,4.38967285271956,37,1,2.889466310652958,996.741190915816,7,0,0,1,0.0
0,0.2015633598402188,40,0,30.008818971469083,26902.27259511386,10,0,2,0,1.0
0,2.7707849357242456,61,7,1.0732470543611683,4908.244523539567,7,0,0,0,0.0
1,0.7256518874693908,32,0,7.127735871380881,1157.0845950329133,7,0,0,0,1.0
0,5.782437877091661,55,0,9.801013554044586,7059.253634407652,7,0,0,0,0.0
0,0.463692117716422,37,0,2.443126928584678,7175.820305911398,12,0,0,0,0.0
0,0.1950953336719668,36,0,83.17209851536985,3403.8736585960696,7,0,1,0,2.0
0,0.5185629054586315,57,2,15.658196651821578,24991.401486574166,6,0,2,0,1.0
0,3.649253119732744,48,0,7.905746281153439,2819.555449109344,1,0,2,1,2.0
0,8.086770331656549,22,0,0.98614118728663,2902.06935988299,6,0,2,0,1.0
0,4.496161724872937,49,0,1.7455289658807436,4908.244523539567,7,0,0,0,1.0
0,0.4481385372202046,37,0,10.533984985078211,8993.248758613863,6,0,1,0,0.0
0,0.0513421514542974,42,0,13.390802020066312,7272.269992742623,5,0,1,0,1.0
0,2.0697597268140817,31,0,0.2491742636888878,6368.942463991758,6,0,1,0,0.0
0,6.853056362459645,53,2,51.51462650356397,28316.10277918914,9,0,0,98,0.0
0,0.0430677779608025,60,0,15.591399040557532,7041.876264081245,6,0,0,0,0.0
0,0.098515285545938,37,0,0.0521433900415284,9972.80810523153,9,0,3,0,1.0
1,2.5949231489596385,64,0,4.023963405969184,908.4647507230889,8,0,2,0,2.0
0,2.876326983766735,52,4,10.569968687305336,4908.244523539567,8,0,0,0,1.0
0,0.3101411621532312,64,5,20.58804131999117,8882.005925977359,4,0,2,0,2.0
0,0.1295410446574629,54,0,21.757619772143755,1307.3928824635195,8,0,1,0,0.0
0,1.0117714465536225,55,0,31.713479516305497,25970.448260201458,8,0,1,0,0.0
0,0.3860990403335463,58,1,1.9632977396758733,4815.052157357493,8,0,2,0,2.0
0,3.1639916724001136,50,0,96.56854274062138,1876.9529309763336,10,0,1,0,1.0
0,3.7085090514631514,60,0,3.921992492736567,4908.244523539567,5,0,1,0,0.0
0,1.5384588155799015,41,0,74.42505948295184,3610.137688616199,15,0,1,0,0.0
0,5.374928872010622,57,0,0.1297478372833121,3492.4930796624103,13,0,0,0,3.0
0,3.8832653145528666,42,0,17.068451941074088,5000.78547195481,11,0,0,0,0.0
0,1.609610113343689,32,0,0.8361409425465322,8550.513644998871,8,96,0,0,1.0
0,1.235272755726485,66,0,7.593533919776062,8808.792745442825,9,0,0,0,0.0
1,0.014873248413784,56,0,1.29342219356875,9718.863934101146,10,0,1,0,1.0
0,1.934513763815352,18,0,4.384624390708467,2102.4991444307966,7,0,2,4,1.0
0,0.2498117198203973,67,0,1.6979635737547518,969.8599375551294,9,0,0,0,0.0
0,0.1799765752948192,53,1,0.4659929107578373,2336.125305751951,3,0,2,0,0.0
0,1.4812592775486983,52,0,3.597211035749795,2508.6885936277754,6,0,1,0,0.0
0,1.2226137436792737,78,0,0.0099994345247874,2059.588526614264,11,0,0,0,0.0
0,2.2261532284186196,47,0,56.663059139720566,3616.193962737516,10,0,1,0,1.0
0,0.4630894028749387,49,7,19.969797944117204,2398.564015678006,10,0,2,3,1.0
0,4.730538455641142,44,0,0.83472520936261,4908.244523539567,10,2,0,0,1.0
0,6.404451211441237,91,0,1.3378496776151638,13021.504971728227,12,4,3,0,2.0
0,0.1674959052279137,52,0,51.7857358747688,12057.829093251628,9,0,1,0,1.0
0,1.6614706814430855,71,0,1.5813200530936915,6373.05692448731,4,2,2,0,0.0
0,0.4041145316928179,72,0,0.8949396189662777,4908.244523539567,10,0,2,0,0.0
0,0.9748815084091018,38,0,46.52776614345322,13470.662154203108,14,0,1,0,2.0
0,0.1616439859237599,65,0,0.5246683343759501,14204.675128367157,7,0,1,0,2.0
0,0.026915376126901,45,0,6.49842905772492,1878.956537380981,13,0,1,0,0.0
0,3.5752645194678925,49,0,1.168392142504659,4908.244523539567,6,0,1,0,0.0
0,2.3397245899884873,38,0,2.3045589569426115,31862.59744850132,11,0,0,0,0.0
0,0.5087113057722613,52,0,0.9238086482213718,4908.244523539567,8,0,1,0,0.0
0,0.6453869556868929,48,0,0.1288090858805924,3018.4901840632033,8,0,2,0,1.0
0,0.6509297981870711,63,0,14.1019522961599,4908.244523539567,2,0,2,0,0.0
0,5.712250213157138,44,0,13.26339466597077,4349.21279934677,12,0,0,1,1.0
0,2.0292201670208856,36,0,0.0441295599566302,6860.550079743661,9,0,2,1,0.0
0,0.620120882094314,60,0,0.6717562904656746,1537.4175693087432,5,0,2,0,0.0
0,4.04630578846912,67,0,0.043085137616787,4428.558036624808,11,0,1,0,0.0
0,1.121211301663581,62,0,2.6820403647758444,887.8658248998657,9,0,1,0,1.0
0,3.798085050463363,66,0,2.6262193330847,6616.804516311494,6,0,0,0,0.0
0,1.125494253331066,51,0,1.5480955379183214,3684.6075503046713,9,0,1,0,0.0
0,1.5293618734216043,21,0,3.0678721020436366,12687.584716943686,9,0,0,0,0.0
0,7.136614541732241,27,0,10.13659417753208,4689.574925977505,5,0,2,2,2.0
0,2.442490389452367,63,0,0.4709702568769506,21485.59758612148,9,0,1,0,2.0
0,0.0909015221974941,48,0,0.9878781483340858,6871.216422212479,6,0,0,2,0.0
0,0.8449552196700205,38,0,7.767826453164417,5379.821374401694,15,0,3,4,1.0
0,1.424935953973316,60,0,3.03026763265609,2025.611194533752,11,0,2,0,1.0
0,5.992763063847884,74,0,17.04818721872332,3468.1360590200156,7,0,0,1,2.0
0,1.937116908627082,59,6,5.15649741434506,4104.772314867451,6,0,0,0,0.0
0,5.080166029694268,79,1,4.775395846509605,4908.244523539567,7,0,2,0,1.0
0,2.08133297531012,35,1,0.4681953880908211,4052.006173082491,8,0,2,0,2.0
0,0.4156900693193991,76,0,1.8726574972445984,3902.5613286791263,11,0,1,0,2.0
0,0.4716564966180083,30,3,13.72409478376852,8322.193209466954,6,0,0,0,0.0
0,0.1616881043347904,18,0,0.7865814789411311,6903.75666094232,3,0,0,0,0.0
0,0.3052399569749664,41,0,10.604020165177385,7568.708542220032,11,0,1,0,0.0
0,0.1438260632102972,53,0,2.504949269966266,4908.244523539567,7,0,0,2,1.0
0,8.401457677961567,65,0,0.2641466892043151,4908.244523539567,10,0,0,0,0.0
0,7.539885149042154,62,0,87.52760981066903,16722.879838271463,7,0,2,0,0.0
0,4.152111096869487,49,0,0.0468224406826666,3023.6070970404166,10,0,1,0,2.0
0,5.209370777845574,55,1,6.386008627137395,8808.75987727061,10,0,0,7,0.0
0,0.107284723960116,64,0,2.454499856276586,2690.795161970837,7,0,0,0,1.0
0,0.6498442029454139,48,0,4.739501893273393,9007.493069876253,9,0,2,1,0.0
0,3.7768170264743337,63,0,14.516913896258162,1634.1087949519722,11,0,3,0,2.0
0,6.706978586833396,33,0,7.262263434213395,4672.959339590829,7,0,2,0,0.0
0,3.63417252288602,63,1,0.2042040651893886,4141.304832575694,8,0,1,0,0.0
0,2.2411013098784616,53,0,1.3787194623750236,3835.290480946618,12,0,2,0,0.0
0,5.543720257121574,56,0,586.9932948978485,2503.9365242455547,10,0,1,0,0.0
0,3.478164551078,65,0,0.0556953858087454,8860.391496319933,7,0,1,0,0.0
0,2.4150772346211196,50,0,2.2057756994093207,3128.3423698220013,5,0,1,0,0.0
