Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
81636,0,5.993334866252744,45,2,76.55372712821796,8302.558896719613,11,0,1,10,0.0
81637,0,2.94025464275692,34,0,5.0401538190166635,16143.805709559323,5,0,1,0,1.0
81638,1,3.060966599572876,51,1,1.073434414038457,1221.0440843853573,5,0,1,0,0.0
81639,0,0.7962051751518618,44,0,0.2689587144858514,6177.730919154377,5,0,2,0,3.0
81640,0,0.7018506525084969,52,1,19.779350188408852,7485.8257568856725,8,3,3,0,1.0
81641,0,1.4682306910188219,62,2,3.61324378250807,25086.589586601705,9,0,2,0,0.0
81642,0,0.026624235514127105,57,0,196.32793934789723,5083.579801726575,8,0,2,0,1.0
81643,0,0.7746077781563963,60,0,0.2233633075057687,402.131815861331,6,0,0,0,0.0
81644,0,0.0741546401207404,76,1,2.2981971209662517,4980.855886218851,10,0,0,0,0.0
81645,0,0.28740720922018703,68,0,24.884162202994254,5901.898599158899,7,0,0,0,2.0
81646,0,0.6487958783849589,38,0,0.1747846050688636,7333.878744626992,10,0,2,0,1.0
81647,0,1.4038826763824463,53,0,7.89183304944734,11654.43782487781,5,0,1,0,2.0
81648,0,1.1745804127627981,57,0,0.4576655668100255,,4,0,1,0,1.0
81649,0,0.7340661327376813,50,0,1.4457786704749123,1155.7530280065278,9,0,1,0,0.0
81650,0,4.845081479205501,35,0,1.2456987273649203,1869.0334662298128,8,0,3,0,1.0
81651,0,0.20990451841613497,61,0,0.9617847288107788,3033.6173880219676,12,6,0,0,2.0
81652,0,4.9085809682443236,46,0,1.1996545083381107,46556.02613652237,12,0,0,0,1.0
81653,0,0.6614166221343756,66,0,0.6061559044613316,2744.1472099936045,7,0,0,0,0.0
81654,0,1.586917347726544,47,0,48.13808367834077,,7,0,0,0,1.0
81655,0,7.14799756116236,46,0,1.2617716488740809,691.9567655895806,4,1,2,0,2.0
81656,0,0.04053221878823048,18,2,74.45369966615421,4164.080430212655,9,0,0,0,0.0
81657,0,2.0259667700148833,49,0,0.7850213229920736,,5,0,2,5,0.0
81658,0,0.001700912240067456,40,0,0.058724568225864394,3739.8238874243702,12,0,0,0,0.0
81659,0,0.5051773893815414,53,0,47.257357431405765,13785.400056647719,10,0,1,0,1.0
81660,0,0.3268256107484424,42,0,1.8784966478562526,10791.292255576987,9,0,0,0,1.0
81661,0,1.5465301880514113,91,0,4.076052554029523,11325.347973726124,5,0,1,0,2.0
81662,0,0.95979025934398,51,0,14.31056436203572,,7,0,1,0,0.0
81663,0,1.9733223965851563,42,0,0.391660971616117,8520.351818727602,8,0,1,98,1.0
81664,1,2.112229360018836,71,0,17.59334915486417,5811.80286235076,6,0,0,0,0.0
81665,0,1.1363741855704237,48,0,11.779197414603294,5233.027396589674,5,0,0,0,1.0
81666,0,1.5312616453882137,43,0,2.4231496446120406,4634.223934371712,10,0,2,0,0.0
81667,0,0.845374674586795,56,0,65.006448287007,6387.49992437785,8,0,0,0,0.0
81668,0,0.40964080697423527,69,0,5.7117176409710035,15642.58916622378,7,0,1,5,0.0
81669,0,7.609477110457069,55,2,54.341850917489126,,4,0,2,0,1.0
81670,0,0.10743809992017468,50,0,10.75479574621595,,7,0,0,0,1.0
81671,0,1.3390472190326852,44,0,0.5558116542330336,2053.3099945694903,12,0,3,0,0.0
81672,0,7.092405111043928,36,0,5.289775894394728,10095.969362104477,11,0,1,0,0.0
81673,0,6.1820845940980105,19,0,0.20891364394950873,2381.659591401681,10,0,1,0,0.0
81674,0,0.6580288295758658,49,0,0.26584511634684566,7678.884920641041,8,3,2,0,1.0
81675,0,4.507122132215141,31,1,0.7271701727224553,4544.269095047349,10,0,1,0,0.0
81676,0,3.329475115159096,48,0,0.8862883739850962,1626.9236093261661,6,4,0,96,1.0
81677,0,1.0758411743828868,27,0,267.08081501344026,941.3396929150499,6,0,3,0,0.0
81678,0,2.95908648305595,88,0,0.13214777685954696,10530.508572717326,11,0,2,0,0.0
81679,0,0.43100585785409395,88,0,11.489686287643586,,3,0,1,0,2.0
81680,0,2.1835810231082338,54,0,1.8224258344361404,,12,0,0,0,0.0
81681,0,0.002665917680680076,62,0,1.7895491988625951,1299.7890412428603,8,0,2,0,0.0
81682,0,1.5901110730580217,30,0,3.5349578612618435,27734.26705686372,8,0,2,0,1.0
81683,0,0.00026477571172102947,21,0,10.150852922745017,10942.59464989006,9,2,0,0,0.0
81684,0,6.751601291172441,65,0,2.4243120746089746,,9,0,2,0,0.0
81685,0,3.0435136425306513,62,0,0.13585075227766363,,20,0,2,0,0.0
81686,0,0.644530592611618,60,3,169.35698842014804,27066.120286470334,4,0,1,0,0.0
81687,0,1.9863581053334705,18,0,5.01392304374864,4208.805800724609,4,0,0,0,1.0
81688,0,0.619120076844703,47,1,0.015534699474378555,10148.462315584307,10,0,2,0,0.0
81689,0,5.075283976884709,82,0,0.1632795221356649,4876.874272163782,8,1,2,0,1.0
81690,0,0.8201237020316503,72,0,0.5111122719012948,6755.332252296203,9,4,1,0,2.0
81691,0,3.532566554478596,18,0,0.7663301028781223,,7,0,1,0,0.0
81692,0,4.58756447321635,58,0,22.702618724928016,3168.639375927053,6,0,0,0,2.0
81693,0,0.1951569462647016,68,0,0.4814788613700608,5164.658167002923,5,0,1,0,2.0
81694,0,2.3764544154632645,53,0,26.975114939836786,37310.71283449068,7,1,0,0,2.0
81695,1,1.4444589774912107,53,0,0.2397484208973078,,9,0,1,0,1.0
81696,1,0.026365925118841043,58,0,4.902904486131145,,6,0,3,0,0.0
81697,0,7.327650178742634,75,0,0.08639868037191063,10015.603272666818,12,0,0,0,2.0
81698,0,0.0023301022720799993,56,1,9.352373513425741,,7,0,0,0,1.0
81699,0,0.13569146627967316,49,0,4.177672276691811,3022.180052824469,5,10,3,0,2.0
81700,0,0.4820853573659677,73,0,0.5140521829433561,4404.466467799914,7,0,1,0,0.0
81701,1,3.933846651899471,40,0,2.970323292564406,,8,0,1,0,3.0
81702,0,8.698416419593503,62,0,156.84418012346006,5388.279035962777,7,0,1,0,1.0
81703,1,2.059915929798226,74,1,40.663815751229976,949.7151890310002,6,0,0,0,0.0
81704,0,0.04483095822975826,41,0,0.14602575902799927,5121.24671100479,6,0,1,0,2.0
81705,0,0.8185784921027188,59,0,3.471422539336789,3733.643093716417,12,0,0,0,0.0
81706,0,0.17478740894538014,70,0,6.0576770376146145,15383.115650618302,4,2,0,0,0.0
81707,0,2.718073363482638,69,0,0.243176226911802,3881.8444594335947,4,0,1,0,0.0
81708,1,5.6480361743720024,47,0,0.8222107773864875,7469.008757328503,13,0,3,0,2.0
81709,0,2.9068537640955237,60,0,7.1527094587388005,2677.7983325518467,3,7,1,0,0.0
81710,0,0.4350793156681266,52,0,12.179060601937184,3596.282337249495,9,0,0,0,2.0
81711,0,6.042598043295657,77,0,0.3176793133782549,,7,1,2,0,1.0
81712,0,0.4263202289359338,34,0,1.0898599383757022,16857.083398509305,6,0,3,0,1.0
81713,0,0.17998191651609302,43,0,0.4907536650732192,2589.663604363606,13,1,1,1,0.0
81714,0,1.0090587496215988,25,0,0.36201276514086816,4440.332275326375,8,0,1,0,0.0
81715,1,7.962633593052544,77,0,0.00741370816894647,4672.9916957579635,4,0,3,0,0.0
81716,0,3.676250310650725,57,0,1.635986611584208,1211.0320920892473,9,0,1,0,0.0
81717,0,0.8680441051444098,47,0,0.05488942557295373,,6,0,0,0,0.0
81718,0,2.2216640967122534,26,0,5.989583947217475,8060.757955318462,8,0,1,0,1.0
81719,0,0.04455517426232846,72,0,0.9709026078484005,2650.0697476134706,10,0,0,0,0.0
81720,0,0.02832176899104377,40,0,0.20305198659099813,1919.394947244264,6,0,0,0,2.0
81721,0,0.004139018005174776,65,0,0.337736168031091,,8,0,3,0,0.0
81722,1,0.18199906721401127,28,0,8.978210883485694,30961.17516154886,6,0,2,0,0.0
81723,0,4.7705958523580145,52,0,1.0444615987267707,7832.733026978285,10,0,1,0,0.0
81724,0,0.7049563974804547,35,0,0.3025721957824161,3467.9425336861746,8,0,2,1,1.0
81725,0,7.185890273541423,69,0,2.6308777732775552,3304.2221434602548,3,0,3,0,2.0
81726,0,0.1192863689852198,36,0,0.15724685490503498,11007.45813518474,5,0,1,0,1.0
81727,0,4.965794208140245,37,0,0.0057190832350920194,,9,0,1,0,1.0
81728,0,2.136646107718682,47,0,0.16539227691225128,8146.192952715306,6,0,1,0,0.0
81729,0,2.164833607459816,33,1,6.191580581881246,4264.670750637684,11,0,1,0,1.0
81730,0,6.017025381804887,63,0,0.24229645707914899,5923.258629967309,6,0,3,0,3.0
81731,0,1.3089694721482639,61,0,0.15908870566876604,28553.34552437419,12,0,3,0,2.0
81732,1,5.9721295096846925,48,0,0.4146366947133381,3734.8052437037427,6,0,1,0,1.0
81733,0,0.033216424794390985,53,0,2.5478522744418854,2664.8252753602164,4,0,2,0,1.0
81734,0,2.986296313423267,84,0,10.813964743386475,,2,0,0,1,0.0
81735,0,0.15884361554644255,43,0,2.2214041104814144,5746.856013959213,3,0,0,2,1.0
81736,0,0.0003351387757565903,22,0,4028.958108540743,7772.963670970522,6,0,1,0,0.0
81737,0,0.03569588027389871,60,0,6.7327749193819235,15448.87211154417,7,6,1,0,1.0
81738,0,3.4834966067718347,33,0,202.41899374574265,,7,0,0,0,1.0
81739,0,0.015647500999745184,78,7,1.1886737207912401,,9,0,1,0,1.0
81740,1,0.02754775039429615,61,0,0.8213815014970117,6606.196227981067,10,0,1,0,1.0
81741,0,0.2522649793003157,64,0,12.929259953265296,,9,0,0,0,0.0
81742,0,0.06201297749922224,49,0,7.067453351469732,10356.943485153692,12,0,1,0,1.0
81743,0,5.963849485792995,48,2,10.383035872060175,6086.949267186803,6,0,0,0,0.0
81744,0,1.8902913157151349,65,0,0.7824210818172767,5923.026277402177,9,0,0,0,1.0
81745,0,0.8433665614412978,18,0,223.85324212815874,4884.727042923697,12,2,0,0,1.0
81746,0,0.4705335293680784,63,0,0.849166162251548,8953.148641966673,10,0,2,0,1.0
81747,0,0.006352519528248319,45,0,0.18070352947150578,7932.333982641478,9,0,1,0,1.0
81748,0,3.8623583411126567,40,0,1.357231587643557,2679.3523473989135,12,0,0,0,0.0
81749,0,4.6445034982070625,30,0,2.477773357291002,6661.937038366231,11,0,1,0,0.0
81750,0,7.029598527617992,61,0,0.33146019099230856,,5,0,2,0,1.0
81751,0,2.578800231380709,24,0,16.79276137218752,8166.1812767751935,10,0,1,0,1.0
81752,0,4.8602230606059615,50,0,0.5503355806370451,7932.873560928874,9,1,1,0,0.0
81753,0,0.013259985647974044,50,0,10.790046529700259,11085.8198277086,7,0,0,0,1.0
81754,0,1.1755920496588685,62,0,4.503818977682919,5173.797202912681,4,0,0,2,1.0
81755,0,3.1451551785466054,43,0,714.1398374951466,17057.016444582976,8,0,0,0,0.0
81756,0,0.07165799282313781,53,0,8.494549623031073,5045.425814388313,9,0,0,0,2.0
81757,0,0.6967116442116377,43,0,2.148787662887881,6354.908973975011,7,0,1,0,
81758,0,0.35281718339026763,55,0,1.3626925839958406,3950.3660788062825,6,0,0,0,1.0
81759,0,1.3803490988921019,33,0,0.9467335682017924,,5,0,0,0,1.0
81760,0,2.6331117035496843,41,0,2.1720598320198685,,8,0,0,0,2.0
81761,0,1.0070870491909063,51,0,19.878983235276472,11133.912289633803,7,0,1,0,1.0
81762,0,0.21923591068590126,50,0,11.83545466477133,4166.865730378199,8,0,3,0,0.0
81763,0,0.44284654243052357,44,1,1.2448078337804844,,9,0,0,0,3.0
81764,0,4.951904886256231,56,0,16.312781889379064,8744.421608649438,14,0,1,0,0.0
81765,0,1.0754785822953035,50,3,1.5374304130739964,5219.0139612332605,6,0,4,0,2.0
81766,0,0.09536257430840377,60,0,1.7320381976753212,22981.340123229817,11,0,2,0,0.0
81767,1,0.032108224737226354,18,0,41.64392791777732,12355.953884363265,5,0,2,0,1.0
81768,0,1.6595138133554985,72,0,2.2273322993936553,5028.491821807559,4,0,1,0,0.0
81769,0,0.00060321430598657,70,0,0.2756640862648957,,8,0,1,0,0.0
81770,0,1.3704681929354754,57,0,7.779303277919292,3524.943991699278,11,1,2,0,1.0
81771,0,3.4673484357269597,51,0,177.45009766759802,,9,0,0,1,0.0
81772,0,0.023900148786259314,67,0,0.07676441138580521,9786.265705792282,16,0,0,0,
81773,0,6.096037016693726,61,0,79.69542546660166,3076.8703813085813,9,0,3,0,0.0
81774,0,0.0015951418638741406,51,0,1.7482610319667216,2885.3327643660764,8,0,1,0,0.0
81775,0,0.69596630846967,48,0,7.2859763566213855,7602.696309320799,9,0,0,0,1.0
81776,0,0.30659874555732114,48,0,0.3801708690257955,3603.1426095518545,9,0,1,0,
81777,0,0.33929743512564775,44,0,0.43042289091433017,6147.06141719029,13,0,2,0,0.0
81778,0,2.1471274499577913,50,0,0.6834526062356344,15589.78601765176,7,0,0,0,0.0
81779,0,0.5357335606204654,77,0,13.745027734053028,5092.292480583215,6,0,1,0,0.0
81780,0,0.04737041341104652,65,0,0.6687624925344101,3395.1215711104405,11,0,0,0,0.0
81781,1,0.0018159193951279955,40,0,12.633234152292767,4107.671200449409,4,0,1,0,0.0
81782,0,0.9607899990858828,85,0,2.545150962626323,,11,0,2,0,2.0
81783,1,2.363852246953631,54,0,0.3812294476007481,6624.26706639928,13,0,3,0,2.0
81784,0,0.051534857053471356,54,2,23.436589481468573,,5,0,1,0,1.0
81785,1,0.16910403211118447,27,0,3.0159147346725312,18149.784802334092,13,0,2,0,0.0
81786,0,0.9441418664842547,37,0,1.2687779025769892,9961.134792396522,6,0,1,0,0.0
81787,0,5.752320643151582,66,0,0.8811804728962555,8208.23439701847,6,0,1,0,2.0
81788,0,3.182380158237507,34,0,0.6513083748705316,5620.047986526829,8,0,0,0,1.0
81789,0,4.7733839296461955,53,0,1.7644749788196161,3135.0809614795035,6,0,1,0,1.0
81790,0,0.70519286141767,36,0,2.3695841548944165,,13,0,1,2,0.0
81791,0,0.06795597577973748,63,0,0.07017384539780167,10697.17709381078,7,0,0,1,1.0
81792,0,0.03397951105668959,65,0,4.548296994639692,,10,0,0,0,0.0
81793,0,0.2472058033986058,38,0,20.376298666967976,3583.77190013143,6,0,0,0,0.0
81794,0,0.5946845870788301,51,4,29.565532253334883,5531.56763406507,11,0,0,0,5.0
81795,0,0.5876644693301071,37,0,11.52026432764047,3876.473191433287,6,0,1,0,1.0
81796,1,2.159298671086712,43,0,1.5007777454161202,,6,0,1,0,2.0
81797,0,1.305890929617279,64,0,2.376416239810514,12879.355855841064,10,0,1,0,0.0
81798,1,4.707921439391888,31,0,3.7281071009008757,32278.682849800385,8,0,0,0,
81799,0,0.5543975061897769,55,0,0.7009164219319561,2576.8467706406636,6,0,0,0,1.0
81800,0,8.229139067751913,60,0,7.115365692831683,2919.2266846925168,6,0,1,0,0.0
81801,0,2.2927803273260974,54,0,2.093250970191887,,6,0,1,0,0.0
81802,0,0.5315189108609384,45,0,6.851603511142101,,13,0,3,0,3.0
81803,0,4.096266122446374,54,0,96.7330749112189,9141.77860650468,3,0,0,0,2.0
81804,0,0.06108099666982906,56,0,9.41037126093776,10737.695038159236,13,0,0,0,0.0
81805,0,0.7403725898655864,50,0,0.972914690955323,3128.657594971121,6,0,1,0,0.0
81806,0,3.981937956813122,39,0,9.995089903785,6062.297318182532,12,0,0,0,1.0
81807,0,0.2916501786829236,67,0,0.911912659474174,,4,0,0,0,0.0
81808,0,0.45172462253077134,35,2,0.19314319473124159,7436.6918011538255,7,0,2,0,1.0
81809,0,1.3614652923367798,70,0,3.2277744867510747,13339.250795800903,6,0,1,0,2.0
81810,0,0.2507055299621055,79,0,20.24765560919714,2147.107312131307,8,0,3,1,0.0
81811,0,0.7447752917442174,29,0,4.143029785621592,,8,0,0,0,1.0
81812,0,1.5070562192893462,51,0,0.3101049163108982,2127.3662232553643,14,4,0,0,1.0
81813,0,1.3366704896880535,75,0,46.55768393245662,19339.83212478522,11,0,2,0,1.0
81814,0,2.5468090584079333,82,0,40.60591248084853,2983.9237794103333,7,0,2,0,0.0
81815,0,1.0766410182995925,60,0,6.702238650359593,2045.7328737152056,7,0,0,0,0.0
81816,0,0.9853503544477715,61,0,15.5779117353845,5979.994509737237,5,0,1,10,0.0
81817,0,0.769832368985381,36,0,2.4915155442302828,1675.3372350483796,8,0,2,0,2.0
81818,0,3.9595673690933335,80,3,0.580001971237782,4668.92605388853,14,0,2,0,0.0
81819,0,2.290159047271962,77,0,1.5679889647512901,,7,0,0,0,3.0
81820,0,8.620871055633547,46,0,3.2565922050858918,1944.1343891717313,3,10,1,0,2.0
81821,0,0.0004342843924737466,100,0,13.500625305885151,9883.594124663125,11,0,0,0,1.0
81822,1,2.0508821398082,75,0,0.25901694625397703,10997.837412787512,6,0,2,0,1.0
81823,0,4.185592613621585,47,0,9.814077571846338,,5,0,1,0,1.0
81824,0,2.3118386558674193,26,0,3.300865417612385,2713.4854070431975,7,0,2,0,2.0
81825,0,5.105636417891507,35,0,4.098701821417113,8986.6428418921,8,0,2,0,1.0
81826,0,5.781751185459452,44,0,8.408687458944431,4763.549803124066,10,0,0,0,0.0
81827,0,4.479670784853537,46,1,19.44158631105919,11893.74990392401,8,0,1,0,3.0
81828,0,2.4513562695520537,54,0,0.12363878101171569,4443.935416697625,4,0,0,1,1.0
81829,0,2.340477043378263,37,6,0.5123687804801937,2454.405163196398,6,0,0,0,1.0
81830,0,1.5206826406670884,68,5,13.357516349391332,2628.077030942904,7,0,1,0,2.0
81831,0,1.8452129538433437,42,0,37.88465344935832,10503.18958957989,5,1,0,0,2.0
81832,0,0.9394202904004474,69,0,62.06048260960978,5572.818051269599,11,0,0,0,0.0
81833,0,0.6310167269944675,49,1,2.2906415725874525,4542.5272681189645,8,0,2,0,0.0
81834,0,0.20486773889652585,92,0,0.10045559259421327,9036.205139103038,11,0,0,0,1.0
81835,0,1.7345785860252658,28,0,85.753427077472,2108.8252924472395,4,0,0,0,1.0
81836,0,0.010285871019067656,48,0,0.22329342425081072,1365.2322651715285,12,0,0,0,1.0
81837,0,5.042088426280281,79,0,42.94983206727084,11839.05212567528,7,0,1,0,2.0
81838,0,1.541634713426866,42,0,0.4039087926510647,12867.263968095982,8,0,1,0,4.0
81839,0,0.878933284299769,34,0,89.1163667032032,3911.4948450280426,10,0,1,0,1.0
81840,0,0.005265625500965034,56,2,3.941322454257129,11040.606490459979,8,0,0,1,1.0
81841,0,5.2176465707809685,50,0,35.33861529465973,8323.468784929688,6,0,1,0,1.0
81842,1,1.269402360349897,73,0,11.0065416751046,,6,0,2,0,2.0
81843,0,0.3520383070456848,67,0,8.901541029849943,530.2013096145508,5,0,2,0,1.0
81844,0,9.154175145223464,61,0,1.027551314143792,10216.72186481837,7,0,2,0,0.0
81845,0,0.5526275026952311,41,0,0.9575451115143927,9338.032015938246,9,0,0,0,1.0
81846,0,6.820503908417244,25,0,0.2557840287704697,8512.341528063725,10,0,1,0,1.0
81847,0,3.51404536933145,30,0,2.409606422007842,1432.1703676663437,7,0,0,0,0.0
81848,0,7.209956194526534,46,0,11.448607718054252,26869.194467187805,10,0,1,0,4.0
81849,0,0.1745576017116235,67,0,733.2754338866082,4641.570281116371,8,0,0,0,0.0
81850,0,0.4907205681704496,35,0,0.3719274683426665,6583.60387860391,10,0,1,0,1.0
81851,0,1.6022141798808212,59,0,4.421241783253173,1801.1019304858216,8,0,2,0,3.0
81852,0,2.129777280832003,39,1,9.645065838575247,3582.2514537654442,3,0,1,0,1.0
81853,0,0.03656702163657529,49,0,8.035118356066624,4979.9711038868045,7,0,1,0,0.0
81854,0,2.059924280497269,68,0,2.56602891675623,6237.7655022348845,5,0,0,0,0.0
81855,0,0.08925035999649582,18,0,0.14192091345211633,6795.2511603637595,8,0,1,6,1.0
81856,0,2.0697741481997096,45,0,25.328495649011582,1416.998511493733,14,0,1,0,0.0
81857,0,0.25325300687874563,27,0,2.657797432677044,15787.58166721589,9,0,4,0,0.0
81858,0,0.24506224450558162,48,0,1.7471369054157841,10319.629652859472,5,0,2,0,1.0
81859,0,1.0964140983485393,51,1,28.521867192020068,2768.1399608453753,10,0,3,0,0.0
81860,0,2.7053190112043035,48,0,2.29278613220737,,7,0,2,1,0.0
81861,0,0.08710841740402678,65,0,7.104317161134204,4999.510761022807,7,0,2,0,2.0
81862,0,1.7492534936750315,58,0,76.23388418021757,4640.464512920462,9,0,1,0,1.0
81863,0,0.7307499305223395,44,0,1.1868331542016177,32869.9061293477,3,1,2,0,0.0
81864,1,0.140388631239068,40,0,5.219858206326664,7204.746018035284,6,0,3,0,1.0
81865,0,2.9294720904812994,63,2,42.12654185381643,2042.7407879438153,7,0,1,0,
81866,1,4.407767323400778,82,1,4.314795861445378,3706.2450390259282,8,0,1,0,0.0
81867,1,2.428008082357573,76,2,28.650379257579313,,12,0,2,0,0.0
81868,0,0.013643486982972953,58,0,22.79792482089764,2766.997912481003,7,0,0,0,1.0
81869,1,1.0837127521926935,52,0,40.89013439383265,4628.661583956436,8,0,0,0,0.0
81870,0,2.5408884794537983,57,0,16.149684228110683,14346.399770538845,10,0,0,0,1.0
81871,0,0.7214918935735164,76,0,2.181856500965262,2604.6319621931093,10,0,1,0,3.0
81872,0,4.847218490921929,63,0,0.5444896240702463,10942.378489938743,11,0,2,0,2.0
81873,0,2.003730260467087,47,0,4.749317957797539,4116.828608743324,2,0,0,0,1.0
81874,0,1.1792754311061273,75,0,0.009157214616313568,7149.308413231989,8,0,2,0,1.0
81875,0,2.7573850130532347,46,3,1.3548146350573056,,10,0,0,4,1.0
81876,0,6.3662734929891895,69,0,1.7825127369309024,11532.6713683286,6,0,2,0,1.0
81877,0,5.497710791049716,35,2,0.14349105502550114,3964.952305389059,9,0,0,0,0.0
81878,0,1.085474746279817,62,0,9.85532072943604,1589.9620311923297,9,0,1,0,
81879,0,6.801271534290855,52,0,26.203808249825446,,11,0,2,0,0.0
81880,0,1.747667126223778,87,0,4.329972701148893,3225.1637042810707,9,0,2,0,2.0
81881,0,5.134002182530609,46,0,0.5089036696417388,2475.3607784974843,9,0,1,0,1.0
81882,0,0.6690296583947296,38,0,1.4797763307012017,14197.09449970708,13,0,2,0,1.0
81883,0,0.7183704192859609,43,0,25.043321870230344,5291.848944861474,7,0,0,0,1.0
81884,0,1.0534235687320967,57,0,7.66629552533196,5226.7309761036495,10,0,1,1,2.0
81885,0,5.313416986006409,43,2,0.9793782560047417,,6,0,0,0,0.0
81886,0,4.584014301888449,39,0,5.421621968376774,6263.260761731991,11,0,0,0,0.0
81887,1,0.004305331219837781,39,0,10.211626136075582,14814.731375145577,4,0,0,0,0.0
81888,0,3.5173054493868983,46,0,6.221611392733417,14000.839102375154,11,5,0,0,2.0
81889,0,0.13203810780019784,55,2,4.30371986731225,6971.796207171261,8,0,0,0,0.0
81890,0,0.9827957947977011,48,0,6.999013736654098,5951.115038546846,4,0,0,0,0.0
81891,0,1.0104630463680435,58,0,0.0989857370961,,7,1,1,0,1.0
81892,0,0.24780837503072928,45,0,0.02057313837983421,,6,0,0,0,0.0
81893,0,2.3329302376247445,66,0,16.31314970617311,3166.112823435219,8,0,1,0,2.0
81894,0,3.1768774768088415,36,0,0.9739557756021411,3264.346818098939,11,0,3,0,2.0
81895,0,0.19513163875427006,73,0,0.5855719020480882,3017.6344589615455,4,0,0,0,0.0
81896,0,9.865918667379187e-05,62,0,0.5557975459425608,4811.359527183305,11,0,1,0,0.0
81897,0,3.9797219963025166,44,0,0.8263587434217975,,12,0,0,0,1.0
81898,0,0.6239950375935459,49,0,1.3131003063859854,3748.171816833854,9,2,1,0,3.0
81899,0,3.591774946868168,40,0,0.7274905192110934,1027.8094215508418,7,0,2,1,0.0
81900,0,0.39073523875707955,52,0,12.729254011363254,5859.352132115542,9,0,2,0,1.0
81901,0,3.4315969974869938,51,0,0.3089158202283198,8117.705869924013,9,0,0,0,0.0
81902,0,1.0401223057529323,50,0,0.142470372646052,5471.681098888271,4,0,1,0,3.0
81903,0,4.3865571859972,36,0,0.15278780201591832,3052.8107874832185,7,0,1,0,0.0
81904,0,5.265057229437619,62,0,58.008601005568394,579.5616627692872,3,4,3,0,0.0
81905,1,3.3198956822884087,82,0,0.2241475742233795,,7,0,1,0,1.0
81906,1,0.5692908042530587,36,0,0.2625500412281121,2280.020982063332,6,0,1,0,0.0
81907,0,1.2308138701947031,49,0,2.446957200444921,,6,0,1,0,0.0
81908,0,1.477995357675229,45,0,7.419064737503264,5814.718810186827,6,0,0,0,1.0
81909,0,2.8589033568477937,37,0,6.833759119645792,3504.073753609265,7,0,0,0,2.0
81910,0,4.734030245060003,34,0,6.362240245665107,5665.991527729251,7,0,0,0,0.0
81911,0,0.13228048445265375,54,1,0.08295083872748674,2198.598955489158,10,0,0,0,0.0
81912,0,5.296833329905758,66,2,0.37950525295934084,,7,0,0,0,0.0
81913,1,0.0019962719814948615,44,0,2.3876072091567573,2908.7393563761775,9,0,0,0,0.0
81914,0,5.154912513872785,63,0,4.913743493150417,1266.435673107745,10,0,0,0,1.0
81915,0,2.566601520627457,83,0,1095.869475063326,,8,0,1,0,0.0
81916,0,0.21818766631033604,80,0,1.09994470449403,,8,0,0,0,1.0
81917,0,1.9616362863767776,45,0,60.22145452632642,5843.535338920696,12,0,1,2,0.0
81918,0,2.301254659766375,75,0,1.2265123519014647,3979.1092595712403,8,0,0,0,0.0
81919,0,0.6952354576824732,31,1,107.79398891603536,5356.695063997382,4,0,1,0,1.0
81920,1,4.314733532194285,49,0,2.7753937993025124,24509.23348852391,11,0,1,0,
81921,0,0.8375636965158031,46,0,0.4753328431118068,1096.2576406558728,7,0,2,0,
81922,0,2.8862141302618416,41,0,0.08693311558932211,7082.697325250848,7,0,0,0,0.0
81923,0,6.740638711795738,66,0,5.640831805523135,17509.085822995785,10,0,3,0,0.0
81924,0,3.7789664561819136,70,0,4.891103721921511,15253.744430985176,12,0,1,0,1.0
81925,0,5.752479633628874,61,2,0.6618792134982283,16347.552273119165,5,0,1,0,0.0
81926,0,1.608093406973086,38,0,0.6442366324570641,5388.208953661554,8,0,4,0,2.0
81927,0,0.09242498487770248,88,0,1.6813595756276583,8705.171298266587,9,9,3,0,0.0
81928,0,1.5821570429951475,79,0,0.6360970731331139,8028.002305864209,11,0,2,0,1.0
81929,0,4.091774723273754,54,0,9.149276537146642,1602.3202067609443,12,0,0,0,1.0
81930,0,3.7256949646443505,57,0,2.966018857509114,6018.956748820558,11,0,0,0,
81931,0,0.10393634097501836,70,0,1.4508963909684636,2845.8996638567646,9,0,3,0,0.0
81932,0,8.31418145594861,41,0,1.8347645708039233,3044.976097017118,4,1,0,0,0.0
81933,0,0.07300370733687067,70,0,22.00585108024633,15580.952310544333,11,0,4,0,1.0
81934,0,0.0010270292172740432,53,0,18.948996249078768,,8,0,3,0,2.0
81935,0,1.1110782267647108,36,0,2.5074939412780495,,3,0,0,0,1.0
81936,0,1.4137901973746834,29,0,0.3254014504024752,9684.835893228832,5,0,1,1,1.0
81937,0,1.1032924316363348,58,0,22.229856037296816,,5,0,4,0,1.0
81938,0,0.7335277536246168,32,0,0.8035490105227537,7931.512876587425,14,0,2,0,1.0
81939,0,0.4835725720469897,58,1,9.298734514448714,10636.209348695944,12,0,1,0,1.0
81940,0,2.206277711799744,70,2,10.20899338481419,13967.031467492967,3,0,2,0,0.0
81941,0,0.40032566167244216,59,0,509.68242730800586,2821.4656077784207,7,0,2,0,2.0
81942,0,5.323921666843411,24,0,4.656969269711629,1983.5800338774216,10,0,0,0,0.0
